document_id,english author,certain authorship,english work title,tlg_genre,genre_first,genre_second,genre_third,group,greek work title,latin work title,geography,ethnicity,year,gender,komplet_fragment,id_nummer,sort_id,kommentar,Greek,Latin,tlg_author_id,tlg_work_id,skal_fjernes,has_tlg_id,has_comment_in_name,graph
first1k_tlg0616.tlg001.1st1K-grc1,Polyaenus,TRUE,Stratagems in war,Tacticus,Prose,Treaty,"Military theory, warfare",,Στρατηγήματα,Strategemata,Rome,,163 AD,M,,1670.0,1670,,TRUE,FALSE,tlg0616,tlg001,False,TRUE,FALSE,
first1k_tlg4026.tlg002.1st1K-grc1,Anonymous,FALSE,Fragmentum commentarii in Aristotelis Rhetorica,"Commentarius, Rhetorica",Prose,Catena / Commentary ,Rhetoric,,,Fragmentum commentarii in Aristotelis Rhetorica,,,,M,,1671.0,1671,,TRUE,FALSE,tlg4026,tlg002,False,TRUE,FALSE,
first1k_tlg2018.tlg008.1st1K-grc1,Eusebius,FALSE,Letter to Flaccus,Epistolographa,Prose,Letter,,,,Epistula ad Flacillum,"Caesarea, Israel",,320 AD,M,K,1672.0,1672,,TRUE,FALSE,tlg2018,tlg008,False,TRUE,FALSE,
first1k_tlg1443.tlg010.1st1K-grc1,Ignatius,TRUE,Letters,Epistolographa,Prose,Letter,Theology,,,Epistulae vii genuinae,Antioch,,120 AD,M,,1673.0,1673,,TRUE,FALSE,tlg1443,tlg010,False,TRUE,FALSE,
first1k_tlg0527.tlg040.1st1K-grc1,Obadiah,FALSE,Obadiah,"Prophetia, Religiosa",Prose,Oracle,Theology ,LXX Propheteia,Ἀβδιού,Abdias,Israel,Jewish,500 BC,M,K,1674.0,1674,,TRUE,FALSE,tlg0527,tlg040,False,TRUE,FALSE,
first1k_tlg1271.tlg002.1st1K-grc1,Clement of Rome,FALSE,Second Epistle of Clement,Epistolographa,Prose,Letter,,,Πρὸς Κορινθίους Β,Epistula ii ad Corinthios,Rome,,90 AD,M,,1675.0,1675,,TRUE,FALSE,tlg1271,tlg002,False,TRUE,FALSE,
first1k_tlg0363.tlg007.opp-grc2,Ptolemy (Claudius Ptolemaeus),TRUE,Tetrabiblos,Astrologica,Prose,Treaty,Astrology,,Αποτελεσματικά,Apotelesmatica,Alexandria,,160 AD,M,K,1676.0,1676,,TRUE,FALSE,tlg0363,tlg007,False,TRUE,TRUE,
first1k_tlg2034.tlg015.1st1K-grc1,Porphyry,,Zetemata codicis Vaticani,Commentarius,Prose,Catena / Commentary,Philosophy ,,,Zetemata codicis Vaticani,"Tyre, Syria",,290 AD,M,,1677.0,1677,,TRUE,FALSE,tlg2034,tlg015,False,TRUE,FALSE,
first1k_tlg2200.tlg00515.opp-grc1,Libanius,TRUE,Cephalus' Speech,Rhetorica,Prose,Speech,,,Κέφαλος,Declamatio 15,Antioch,,365 AD,M,K,1678.0,1678,,TRUE,FALSE,tlg2200,tlg00515,False,TRUE,FALSE,
first1k_tlg2200.tlg00540.opp-grc1,Libanius,TRUE,Defence of a Father Having Killed his Daughter and Son-in-Law,Rhetorica,Prose,Speech,,,,Declamatio 40,Antioch,,365 AD,M,K,1679.0,1679,,TRUE,FALSE,tlg2200,tlg00540,False,TRUE,FALSE,
perseus_tlg0059.tlg024.perseus-grc2,Plato,TRUE,Meno,"Dialogus, Philosophica",Prose,Dialogue,Philosophy ,,Μένων,Meno,Athens,,360 BC,M,K,168.0,168,,TRUE,FALSE,tlg0059,tlg024,False,TRUE,FALSE,
first1k_tlg0057.tlg073.1st1K-grc1,Galen,FALSE,"Whom to Purge, with what Cleansing Drugs and When",Medica,Prose,Treaty,Medicine,,"Τίναϲ δεῖ καθαίρειν, καὶ ποίοιϲ καθαρτηρίοιϲ, καὶ πότε",Quos quibus catharticis medicamentis et quando purgare oporteat,Rome,,180 AD,M,,1680.0,1680,,TRUE,FALSE,tlg0057,tlg073,False,TRUE,FALSE,
first1k_tlg1699.tlg006.1st1K-grc1,Teles of Megara,FALSE,On Pleasure not Being the Goal of Life,Philosophica,Prose,Essay / Treaty,Philosophy ,,Περὶ τοῦ μὴ εἶναι τέλος ἡδονήν,,,,235 BC,M,,1681.0,1681,,TRUE,FALSE,tlg1699,tlg006,False,TRUE,FALSE,
first1k_tlg0640.tlg001.First1K-grc1,Alciphron,FALSE,Letters ,Epistolographa,Prose,Letter,,,Ἐπιστολαί,Epistulae,,Greek,225 AD,M,K,1682.0,1682,,TRUE,FALSE,tlg0640,tlg001,False,TRUE,FALSE,
first1k_tlg0233.tlg001.1st1K-grc1,Hipponax,FALSE,Fragmentum 128,"Hexametrica, Iambica",Poetry,Lyric,,,,Fragmenta,Ephesus,,525 BC,M,F,1683.0,1683,,TRUE,FALSE,tlg0233,tlg001,False,TRUE,FALSE,
first1k_tlg0086.tlg008.1st1K-grc1,Aristotle,TRUE,On Prophecy in Sleep,"Onirocritica, Philosophica",Prose,Treaty,Dream interpreation,,Περὶ τῆς καθ᾽ ὕπνον μαντικῆς,De divinatione per somnum,Athens,,330 BC,M,K,1684.0,1684,,TRUE,FALSE,tlg0086,tlg008,False,TRUE,FALSE,
first1k_tlg0527.tlg033.1st1K-grc1,Solomon,FALSE,Wisdom of Solomon,"Pseudepigrapha, Religiosa",Poetry,Wisdom,Theology,LXX Propheteia,"Σοφία Σαλωμώντος
",Sapientia Solomonis,Alexandria,Jewish,50 BC,M,K,1685.0,1685,,TRUE,FALSE,tlg0527,tlg033,False,TRUE,FALSE,
first1k_tlg0057.tlg055.1st1K-grc1,Galen,TRUE,The Anomalous Dyskrasia,Medica,Prose,Treaty,Medicine,,Περὶ ἀνωμάλου δυσκρασίας,De inaequali intemperie,Rome,,180 AD,M,,1686.0,1686,,TRUE,FALSE,tlg0057,tlg055,False,TRUE,FALSE,
first1k_tlg0086.tlg020.1st1K-grc1,Aristotle,TRUE,On Lenght and Shortness of Life,"Naturalis Historia, Philosophica",Prose,Treaty,Biology,,Περὶ μακροβιότητος καὶ βραχυβιότητος,De longitudine et brevitate vitae,Athens,,330 BC,M,K,1687.0,1687,,TRUE,FALSE,tlg0086,tlg020,False,TRUE,FALSE,
first1k_tlg0527.tlg012.opp-grc2,2 Samuel (2 Regnorum),FALSE,2 Samuel (2 Regnorum),"Historica, Religiosa",Prose,Historiography,Theology,LXX Historiographies,Βασιλειῶν Βʹ,Regnorum ii (Samuelis ii in textu Masoretico),Jerusalem,Jewish,600 BC,M,K,1688.0,1688,,TRUE,FALSE,tlg0527,tlg012,False,TRUE,TRUE,
first1k_tlg2034.tlg002.1st1K-grc1,Porphyry,TRUE,Life of Pythagoras,"Biographa, Philosophica",Prose,Biography ,Philosophy ,Important Biographies,Πῡθᾰγόρου βίος,Vita Pythagorae,"Tyre, Syria",Greek,290 AD,M,,1689.0,1689,,TRUE,FALSE,tlg2034,tlg002,False,TRUE,FALSE,
perseus_tlg0006.tlg004.perseus-grc2,Euripides,TRUE,Heracleidae,Tragica,Poetry,Tragedy,Lyric,Tragedies,Ἡρακλεῖδαι,Heracleidae,Athens,Greek,430 BC,M,K,169.0,169,,TRUE,FALSE,tlg0006,tlg004,False,TRUE,FALSE,
first1k_tlg1286.tlg018.1st1K-grc1,Hermes Trismegistus,FALSE,On the soul hindered by the body's affections,"Philosophica, Theologica",Prose,Treaty,Philosophy ,,Περὶ τῆς ὑπὸ τοῦ πάθους τοῦ σώματος ἐμποδιζομένης ψυχῆς,,Egypt,,200 AD,M,F,1690.0,1690,,TRUE,FALSE,tlg1286,tlg018,False,TRUE,FALSE,
first1k_tlg0527.tlg045.1st1K-grc1,Haggai,FALSE,Haggai,"Prophetia, Religiosa",Prose,Oracle,Theology,LXX Propheteia,Ἀγγαῖος,Aggaeus,Israel,Jewish,500 BC,M,K,1691.0,1691,,TRUE,FALSE,tlg0527,tlg045,False,TRUE,FALSE,
first1k_tlg0363.tlg011.opp-grc1,Ptolemy (Claudius Ptolemaeus),TRUE,Harmonics,Musica,Prose,Treaty,Music,,Μουσικά,Musica,Alexandria,,150 AD,M,,1692.0,1692,,TRUE,FALSE,tlg0363,tlg011,False,TRUE,TRUE,
first1k_tlg0087.tlg025.1st1K-grc1,Aelius Herodianus (Herodian),FALSE,On Figures,Rhetorica,Prose,Treaty,"Grammar, etymology",,Περὶ σχημάτων,De figuris,Rome,,165 AD,M,K,1693.0,1693,,TRUE,FALSE,tlg0087,tlg025,False,TRUE,TRUE,
first1k_tlg0093.tlg010x07.1st1K-grc1,Theophrastus,TRUE,On Swooning,"Naturalis Historia, Philosophica",Prose,Treaty,Philosophy ,,Περί λειποψυχίας,De animi defectione,Athens,,310 BC,M,,1694.0,1694,,TRUE,FALSE,tlg0093,tlg010,False,TRUE,FALSE,
first1k_tlg0018.tlg022.opp-grc1,Philo of Alexandria,TRUE,Moses 1 and 2,"Biographa, Exegetica, Philosophica",Prose,Treaty,Philosophy / Theology ,Important Biographies,Περὶ τοῦ βίου Μωϋσέως,De vita Mosis (lib i‑ii),Alexandria,Greek,35 AD,M,,1695.0,1695,,TRUE,FALSE,tlg0018,tlg022,False,TRUE,FALSE,
first1k_tlg1383.tlg001.1st1K-grc1,Geminus,TRUE,Introduction to the Phenomena,Astronomica,Prose,Treaty,Astronomy ,,Εἰσαγωγή εἰς τὰ φαινόμενα,Elementa astronomiae,Rhodes,,70 BC,M,,1696.0,1696,,TRUE,FALSE,tlg1383,tlg001,False,TRUE,FALSE,
first1k_tlg0564.tlg001.1st1K-grc1,Rufus of Ephesus,TRUE,On Diseases of the Bladder and Kidneys,Medica,Prose,Treaty,Medicine,,Περὶ τῶν ἐν νεφροῖς καὶ κύστει παθῶν,De renum et vesicae morbis,Ephesus,,120 AD,M,,1697.0,1697,,TRUE,FALSE,tlg0564,tlg001,False,TRUE,FALSE,
first1k_tlg2959.tlg007.opp-grc1,Methodius of Olympus,FALSE,Fragments from Job in a Catena,"Catena, Exegetica",Prose,Catena / Commentary,Theology ,,,Fragmenta in Job,Asia Minor,,290 AD,M,,1698.0,1698,,TRUE,FALSE,tlg2959,tlg007,False,TRUE,FALSE,
first1k_tlg0555.tlg007.opp-grc1,Clement of Alexandria,FALSE,Extracts from the Works of Theodotus,Theologica,Prose,Treaty,Theology,,Ἐκ τῶν Θεοδότου καὶ τῆς ἀνατολικῆς καλουμένης διδασκαλίας κατὰ τοὺς Οὐαλεντίνου χρόνους ἐπιτομαί,Excerpta ex Theodoto,Alexandria,,205 AD,M,,1699.0,1699,,TRUE,FALSE,tlg0555,tlg007,False,TRUE,FALSE,
perseus_tlg0526.tlg001.perseus-grc1,Flavius Josephus,TRUE,Jewish Antiquitites,Historica,Prose,Historiography,,,Ἰουδαϊκὴ ἀρχαιολογία,Antiquitates Judaicae,Rome,,94 AD,M,K,17.0,17,,TRUE,FALSE,tlg0526,tlg001,False,TRUE,FALSE,
perseus_tlg0062.tlg010.perseus-grc1,Lucian,TRUE,My Native Land,"Encomiastica, Rhetorica",Prose,Treaty,,,Πατρίδος ἐγκώμιον,Patriae Encomium,,,165 AD ,,,170.0,170,,TRUE,FALSE,tlg0062,tlg010,False,TRUE,FALSE,
first1k_tlg0627.tlg049.1st1K-grc1,Hippocrates,FALSE,Physician,Medica,Prose,Treaty,Medicine,,Περὶ ἰητροῦ ,De medico,Greece,,390 BC,M,K,1700.0,1700,,TRUE,FALSE,tlg0627,tlg049,False,TRUE,FALSE,
first1k_tlg2959.tlg006.opp-grc1,Methodius of Olympus,FALSE,Against Porphyry,Theologica,Prose,Polemic,"Adversus, theology",,Ἐκ τῶν κατὰ Πορφυρίου,Adversus Porphyrium,Asia Minor,,290 AD,M,F,1701.0,1701,,TRUE,FALSE,tlg2959,tlg006,False,TRUE,FALSE,
first1k_tlg1205.tlg002.perseus-grc1,Athenagoras,TRUE,The Resurrection of the Dead,"Philosophica, Theologica",Prose,Treaty,Theology,,Περὶ ἀναστάσεως νεκρῶν,De resurrectione,Athens,,180 AD,M,K,1702.0,1702,,TRUE,FALSE,tlg1205,tlg002,False,TRUE,FALSE,
first1k_tlg0645.tlg002.perseus-grc2,Justin Martyr,TRUE,The Second Apology,Apologetica,Prose,Treaty,Theology ,,,Apologia secunda pro Christianis ad senatum Romanum,Rome,,158 AD,M,K,1703.0,1703,,TRUE,FALSE,tlg0645,tlg002,False,TRUE,FALSE,
first1k_tlg0062.tlg033.1st1K-grc1,Lucian of Samosata,,De mercede conductis potentium familiaribus,,,,,,,,,,,M,,1704.0,1704,,TRUE,FALSE,tlg0062,tlg033,True,TRUE,FALSE,
first1k_tlg4102.tlg038.opp-grc1,Various (Catena),FALSE,Commentary on the Epistle to the Hebrews,Catena,Prose,Catena / Commentary,Theology,,Τῶν εἰς τὴν πρὸς Ἑβραίους ἐπιστολὴν Παύλου τοῦ Ἀποστόλου ἐξηγητικῶν έκλογῶν τόμος Α,Catena in Epistulam ad Hebraeos,,,450 AD,M,K,1705.0,1705,,TRUE,FALSE,tlg4102,tlg038,False,TRUE,TRUE,
first1k_tlg4102.tlg021.opp-grc1,Various (Catena),FALSE,Commentary on the Epistle to the Philippians,Catena,Prose,Catena / Commentary,Theology,,Τῶν εἰς τὴν πρὸς Φιλιππησίους ἐπιστολὴν Παύλου τοῦ Ἀποστόλου ἐξηγητικῶν έκλογῶν τόμος Α,Catena in Epistulam ad Philippenses,,,450 AD,M,K,1706.0,1706,,TRUE,FALSE,tlg4102,tlg021,False,TRUE,TRUE,
first1k_tlg4089.tlg003.1st1K-grc1,Theodoret of Cyrus,TRUE,Ecclesiastical History,"Ecclesiastica, Historica",Prose,Historiography ,,,Ἐκκλησιαστικῆς ἱστορίας,Historia ecclesiastica,"Cyrrhus, Syria",,449 AD,M,,1707.0,1707,,TRUE,FALSE,tlg4089,tlg003,False,TRUE,FALSE,
first1k_tlg0018.tlg028.opp-grc1,Philo of Alexandria,FALSE,On the Completative Life or Suppliants,Philosophica,Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περὶ βίου θεωρητικοῦ ἢ Ἱκετῶν,De vita contemplativa,Alexandria,Jewish,35 AD,M,,1708.0,1708,,TRUE,FALSE,tlg0018,tlg028,False,TRUE,FALSE,
first1k_tlg0541.tlg042.1st1K-grc2,Menander,FALSE,Sententiae,,Poetry,Lyric,,,,Sententiae,,,,M,,1709.0,1709,,TRUE,FALSE,tlg0541,tlg042,False,TRUE,FALSE,
perseus_tlg0007.tlg079.perseus-grc2,Plutarch,TRUE,Dinner of the Seven Wise Men,"Dialogus, Philosophica",Prose,Essay,,,Των επτά σοφών συμπόσιον,Septem sapientium convivium,"Delphi, Greece",,100 AD,M,K,171.0,171,,TRUE,FALSE,tlg0007,tlg079,False,TRUE,FALSE,
first1k_tlg2032.tlg001.1st1K-grc1,Pappus of Alexandria,TRUE,Collection,Mathematica,Prose,Treaty,Mathematics ,,Συναγωγή,Synagoge,Alexandria,,340 AD,M,F,1710.0,1710,,TRUE,FALSE,tlg2032,tlg001,False,TRUE,FALSE,
first1k_tlg1799.tlg012.1st1K-grc1,Euclid,TRUE,Phaenomena,Astronomica,Prose,Treaty,"Geometry, mathematics ",,Φαινόμενα,Phaenomena,Alexandria,,300 BC,M,K,1711.0,1711,,TRUE,FALSE,tlg1799,tlg012,False,TRUE,FALSE,
first1k_tlg0062.tlg035.1st1K-grc1,Lucian of Samosata,,Menippus sive necyomantia,,,,,,,,,,,M,,1712.0,1712,,TRUE,FALSE,tlg0062,tlg035,True,TRUE,FALSE,
first1k_tlg0018.tlg019.opp-grc1,Philo of Alexandria,TRUE,On Dreams,"Exegetica, Onirocritica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περὶ τοῦ θεοπέμπτους εἶναι τοῦς ὀνείρούς,De Somniis (lib. i-ii),Alexandria,Jewish,35 AD,M,,1713.0,1713,,TRUE,FALSE,tlg0018,tlg019,False,TRUE,FALSE,
first1k_tlg0062.tlg014.1st1K-grc1,Lucian of Samosata,,Lis consonantium Judicium vocalium,,,,,,,,,,,M,,1714.0,1714,,TRUE,FALSE,tlg0062,tlg014,True,TRUE,FALSE,
first1k_tlg5034.tlg001d.perseus-grc1,Various (Scholia),FALSE,Scholia in Pindarum Isthmian Odes,Scholia,Prose,Catena / Commentary,Scholia,,,,,,,M,,1715.0,1715,,TRUE,FALSE,tlg5034,tlg001,False,TRUE,TRUE,
first1k_tlg2022.tlg009.opp-grc1,Gregory of Nazianzus,TRUE,On the Son,Theologica,Prose,Speech,Theology ,,Λόγος θεολογικὸς τρίτος περὶ υἱοῦ,De Filio Orat. 29,Constantinople,,380 AD,M,K,1716.0,1716,,TRUE,FALSE,tlg2022,tlg009,False,TRUE,FALSE,
first1k_tlg0732.tlg001.1st1K-grc1,Alexander of Aphrodisias,TRUE,On Mixture and Growth,"Medica, Philosophica",Prose,Treaty,"Medicine, philosophy",,Περὶ κράσεως καὶ αυξήσεως,De mixtione,Athens,Greek,200 AD,M,K,1717.0,1717,,TRUE,FALSE,tlg0732,tlg001,False,TRUE,FALSE,
first1k_tlg1272.tlg001.1st1K-grc1,Cleomedes,TRUE,The Heavens,Astronomica,Prose,Treaty,Astronomy,,Κυκλικὴ θεωρία μετεώρων,Caelestia,,,150 AD,M,,1718.0,1718,,TRUE,FALSE,tlg1272,tlg001,False,TRUE,FALSE,
first1k_tlg0045.tlg001.1st1K-grc1,Artaxerxis ,FALSE,Letters,Epistolographa,Prose,Letter,,,,Epistulae,,,,M,,1719.0,1719,,TRUE,FALSE,tlg0045,tlg001,False,TRUE,FALSE,
perseus_tlg0540.tlg026.perseus-grc2,Lysias,TRUE,On the Scrutiny of Evandros,Oratio,Prose,Speech,,,Περὶ τῆς Εὐάνδρου δοκιμασίας,,Athens,,382 BC,M,K,172.0,172,,TRUE,FALSE,tlg0540,tlg026,False,TRUE,FALSE,
first1k_tlg0086.tlg034.1st1K-grc1,Aristotle,,Ars Poetica,,,,,,,,,,,,,1720.0,1720,,TRUE,FALSE,tlg0086,tlg034,True,TRUE,FALSE,
first1k_tlg4102.tlg036.opp-grc1,Various (Catena),FALSE,Commentary on the Epistle to Titus,Catena,Prose,Catena / Commentary,Theology,,Τῶν εἰς τὴν πρὸς Τίτον ἐπιστολὴν Παύλου τοῦ Ἀποστόλου ἐξηγητικῶν έκλογῶν τόμος πρῶτως,Catena in Epistulam ad Titum,,,450 AD,M,K,1721.0,1721,,TRUE,FALSE,tlg4102,tlg036,False,TRUE,TRUE,
first1k_tlg0062.tlg021.1st1K-grc1,Lucian of Samosata,,Icaromenippus,,,,,,,,,,,M,,1722.0,1722,,TRUE,FALSE,tlg0062,tlg021,True,TRUE,FALSE,
first1k_tlg0057.tlg039.1st1K-grc1,Galen,TRUE,On the Ptisan,Medica,Prose,Treaty,Medicine,,Περὶ Πτισάνης ,De ptisana,Rome,,180 AD,M,,1723.0,1723,,TRUE,FALSE,tlg0057,tlg039,False,TRUE,FALSE,
first1k_tlg0627.tlg035.1st1K-grc1,Hippocrates,FALSE,Eight Months' Child,Medica,Prose,Treaty,Medicine,,Περὶ ὀκταµήνου,De octimestri partu,Greece,,390 BC,M,K,1724.0,1724,,TRUE,FALSE,tlg0627,tlg035,False,TRUE,FALSE,
first1k_tlg2042.tlg072.1st1K-grc1,Origen,,Adnotationes in Judices,Exegetica,Prose,Catena / Commentary,Theology ,,Ἐκλογαί εἰς τοὺς Κριτάς,Adnotationes in Judices,"Caesarea, Israel",,240 AD,M,K,1725.0,1725,,TRUE,FALSE,tlg2042,tlg072,False,TRUE,FALSE,
first1k_tlg0628.tlg002.1st1K-grc1,Musonius Rufus,FALSE,Minor Fragments,"Gnomica, Philosophica",Prose,Treaty,Philosophy ,,,Fragmenta minora,Rome,,70 AD,M,F,1726.0,1726,,TRUE,FALSE,tlg0628,tlg002,False,TRUE,FALSE,
first1k_tlg2200.tlg00542.opp-grc1,Libanius,TRUE,Defence of a Father Having Killed his Child,Rhetorica,Prose,Speech,,,,Declamatio 42,Antioch,,365 AD,M,K,1727.0,1727,,TRUE,FALSE,tlg2200,tlg00542,False,TRUE,FALSE,
first1k_tlg4016.tlg002.opp-grc2,Ammonius Hermiae,FALSE,On Aristotle's Categories,"Commentarius, Philosophica",Prose,Treaty,Philosophy,,Προλεγόμενα τῶν δέκα κατηγοριῶν,In Aristotelis Categorias commentarius,Alexandria,,450 AD,M,F,1728.0,1728,,TRUE,FALSE,tlg4016,tlg002,False,TRUE,FALSE,
first1k_tlg0057.tlg044.1st1K-grc1,Galen,TRUE,On the Causes of Symptoms,Medica,Prose,Treaty,Medicine,,Περὶ αἰτίων συμπτωμάτων,De symptomatum causis,Rome,,180 AD,M,,1729.0,1729,,TRUE,FALSE,tlg0057,tlg044,False,TRUE,FALSE,
perseus_tlg0004.tlg001.perseus-grc1,Diogenes Laertius,TRUE,Lives of Eminent Philosophers,"Biographa, Doxographa",Prose,Biography ,,Important Biographies,Βίοι καὶ γνῶμαι τῶν ἐν φιλοσοφίᾳ εὐδοκιμησάντων,Vitae philosophorum,,Greek,230 AD,M,K,173.0,173,,TRUE,FALSE,tlg0004,tlg001,False,TRUE,FALSE,
first1k_tlg0057.tlg102.1st1K-grc1,Galen,TRUE,The Anatomy of Muscle,Medica,Prose,Treaty,Medicine,,Περὶ μυῶν ἀνατομῆς,De musculorum dissectione ad tirones,Rome,,180 AD,M,,1730.0,1730,,TRUE,FALSE,tlg0057,tlg102,False,TRUE,FALSE,
first1k_tlg0018.tlg020.opp-grc1,Philo of Alexandria,TRUE,On Abraham,"Exegetica, Philosophica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περὶ Ἀβραάμ,,Alexandria,Jewish,35 AD,M,,1731.0,1731,,TRUE,FALSE,tlg0018,tlg020,False,TRUE,FALSE,
first1k_tlg1286.tlg020.1st1K-grc1,Hermes Trismegistus,FALSE,Stobaei Hermetica,,Prose,Treaty,,,,Fragmenta,,,400 AD,M,F,1732.0,1732,,TRUE,FALSE,tlg1286,tlg020,False,TRUE,FALSE,
first1k_tlg0085.tlg005.opp-grc3,Aeschylus,TRUE,Ἀγαμέμνων (Agamemnon),,,,,,,,,,,M,,1733.0,1733,,TRUE,FALSE,tlg0085,tlg005,True,TRUE,TRUE,
first1k_tlg2200.tlg00538.opp-grc1,Libanius,TRUE,Accusation of the Rich Adulterer,Rhetorica,Prose,Speech,,,,Declamatio 38,Antioch,,365 AD,M,K,1734.0,1734,,TRUE,FALSE,tlg2200,tlg00538,False,TRUE,FALSE,
first1k_tlg2178.tlg002.1st1K-grc1,Cassius Longinus,FALSE,Excerpta,Rhetorica,Prose,Treaty,,,,Excerpta,Athens,,260 AD,M,F,1735.0,1735,,TRUE,FALSE,tlg2178,tlg002,False,TRUE,FALSE,
first1k_tlg0086.tlg004.1st1K-grc1,Aristotle,FALSE,On things heard,Naturalis Historia,Prose,Treaty,Music,,Περὶ ἀκουστῶν,De audibilibus,Athens,,330 BC,M,K,1736.0,1736,,TRUE,FALSE,tlg0086,tlg004,False,TRUE,FALSE,
first1k_tlg0087.tlg004.1st1K-grc1,Aelius Herodianus (Herodian),TRUE,Περὶ διχρόνων,Grammatica,Prose,Treaty,"Grammar, etymology",,Περὶ διχρόνων,,Rome,,165 AD,M,K,1737.0,1737,,TRUE,FALSE,tlg0087,tlg004,False,TRUE,TRUE,
first1k_tlg0068.tlg001.1st1K-grc1,Scymnus,FALSE,Periodos to Nicomedes,"Iambica, Periegesis",,,,,Περιήγησις,Ad Nicomedem regem,Damascus,,100 BC,M,,1738.0,1738,,TRUE,FALSE,tlg0068,tlg001,False,TRUE,FALSE,
first1k_tlg0627.tlg019.1st1K-grc1,Hippocrates,FALSE,Nature of Man,Medica,Prose,Treaty,Medicine,,"Περὶ φύσιος ἀνθρώπου",De natura hominis,Greece,,390 BC,M,K,1739.0,1739,,TRUE,FALSE,tlg0627,tlg019,False,TRUE,FALSE,
perseus_tlg0014.tlg023.perseus-grc2,Demosthenes,TRUE,Against Aristocrates,Oratio,Prose,Speech,,,Κατὰ Ἀριστοκράτους,In Aristocratem,Athens,,340 BC,M,K,174.0,174,,TRUE,FALSE,tlg0014,tlg023,False,TRUE,FALSE,
first1k_tlg0093.tlg010x01.1st1K-grc1,Theophrastus,TRUE,Περί Ὀσμών (De odoribus) (TLG = 010),,,,,,,,,,,M,,1740.0,1740,,TRUE,FALSE,tlg0093,tlg010,True,TRUE,TRUE,
first1k_tlg4102.tlg013.opp-grc1,Various (Catena),FALSE,Commentart on the Second Epistle to the Corinthians,Catena,Prose,Catena / Commentary,Theology,,Ὑπόθεσις τῆς πρὸς Κορινθίους δευτέρας ἐπιστολῆς,Catena in Epistulam II ad Corinthios,,,450 AD,M,K,1741.0,1741,,TRUE,FALSE,tlg4102,tlg013,False,TRUE,TRUE,
first1k_tlg0527.tlg003.opp-grc2,Moses,FALSE,Leviticus,"Historica, Religiosa, Legalia",Prose,Narrative,Theology,LXX Historiographies,Λευιτικόν,Leviticus,Israel,Jewish,400 BC,M,K,1742.0,1742,,TRUE,FALSE,tlg0527,tlg003,False,TRUE,FALSE,
first1k_tlg0644.tlg001.1st1K-grc1,Aristophanes of Byzantium,TRUE,Historiae Animalium epitome,"Naturalis Historia, Paradoxographa",Prose,Treaty,Natural History,,Περὶ ζῴων ἐπιτομή,Historiae Animalium epitome,Alexandria,,190 BC,M,K,1743.0,1743,,TRUE,FALSE,tlg0644,tlg001,False,TRUE,FALSE,
first1k_tlg1763.tlg001.1st1K-grc1,Tryphon   ,FALSE,On Tropes,Rhetorica,Prose,Treaty,Rhetoric,,Γρηγορίου τοῦ κορινθίου περὶ τρόπων,De tropis (olim sub auctore Gregorio Corintho),,,50 BC,M,,1744.0,1744,,TRUE,FALSE,tlg1763,tlg001,False,TRUE,FALSE,
first1k_tlg2018.tlg009.opp-grc1,Eusebius ,,De Ecclesiastica Theologia (Book 3 only; incompl.),Theologica,,,,,,,"Caesarea, Israel",,320 AD,M,K,1745.0,1745,,TRUE,FALSE,tlg2018,tlg009,True,TRUE,TRUE,
first1k_tlg0083.tlg003.1st1K-grc1,Dionysius of Byzantium,TRUE,Voyage through the Bosporus,Periegesis,Prose,Treaty,Geography,,Ἀνάπλους Βοσπόρου,Per Bosporum navigatio,Byzantium / Constantinople,,150 AD,M,K,1746.0,1746,,TRUE,FALSE,tlg0083,tlg003,False,TRUE,FALSE,
first1k_tlg0732.tlg012.opp-grc1,Alexander of Aphrodisias,FALSE,Quaestiones / Problemata (duplicate),"Medica, Naturalis Historia",Prose,Treaty,Medicine,,,Problemata,Athens,Greek,200 AD,M,K,1747.0,1747,,TRUE,FALSE,tlg0732,tlg012,True,TRUE,TRUE,
first1k_tlg0093.tlg010x06.1st1K-grc1,Theophrastus,TRUE,On Sweat,"Naturalis Historia, Philosophica",Prose,Treaty,Philosophy ,,Περί ἰδρώτων,De sudore,Athens,,310 BC,M,,1748.0,1748,,TRUE,FALSE,tlg0093,tlg010,False,TRUE,FALSE,
first1k_tlg0657.tlg001.1st1K-grc1,Crateuas,FALSE,Fragmenta,Medica,Prose,Treaty,Medicine,,,Fragmenta,Pontus,,100 BC,M,F,1749.0,1749,,TRUE,FALSE,tlg0657,tlg001,False,TRUE,FALSE,
perseus_tlg0032.tlg006.perseus-grc2,Xenophon of Athens,TRUE,Anabasis,Historica,Prose,Narrative,,Greek Historiographies,Κύρου ἀνάβασις,Anabasis,Athens,Greek,365 BC,M,,175.0,175,,TRUE,FALSE,tlg0032,tlg006,False,TRUE,FALSE,
first1k_tlg0057.tlg066.1st1K-grc1,Galen,TRUE,Method of Medicine,Medica,Prose,Treaty,Medicine,,Θεραπευτικὴ μέθοδος,De methodo medendi,Rome,,180 AD,M,,1750.0,1750,,TRUE,FALSE,tlg0057,tlg066,False,TRUE,FALSE,
